"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000279349",0.386911059072986,-0.96352585702785,1.12138445432955,-0.859228833882771,0.390214278361698,NA
"ENSG00000249992",0.20048407088702,1.0969820624843,2.23325803984577,0.491202558285678,0.623283189710723,NA
"ENSG00000279277",0.182283643270492,0.190768317731971,2.26675672555031,0.0841591493174711,0.932929897038807,NA
"ENSG00000091972",0.26413751749719,1.11404649981121,2.10884976237463,0.528272103441242,0.597310490846938,NA
"ENSG00000176142",2.54312993728961,2.02129523654057,0.615384376296819,3.28460603550591,0.00102125061627866,0.0196574885704817
"ENSG00000163681",3.85751977222849,0.956422850148687,0.531844978093269,1.79831133045118,0.0721276852085123,0.22525061786481
"ENSG00000288074",0.288880819238952,-0.014724457540261,1.76176084823628,-0.0083578072216793,0.993331512291326,NA
"ENSG00000239455",1.07923981298023,1.58779646479024,1.04120628800841,1.52495858224919,0.127269428536128,0.305975691917294
"ENSG00000244513",0.405330612116467,-0.00487921659997539,1.61146698024918,-0.00302781047317576,0.997584160461673,NA
"ENSG00000145050",2.22300463747079,0.688970285353663,0.770193718032488,0.894541553927087,0.371032207010002,0.574914404761998
"ENSG00000113845",2.41286667955129,1.50542667160932,0.561154858039365,2.68272946414324,0.00730240363374539,0.0607249074981492
"ENSG00000176095",3.81173559243423,1.20602308425494,0.501218866534575,2.40618054263077,0.0161202958624635,0.0963796724330053
"ENSG00000198919",1.18970516480669,-0.677547193072452,1.01499263751477,-0.667539022481427,0.504427892550445,0.683923890482936
"ENSG00000114902",1.42381935073917,0.739416374862045,0.6483957429231,1.14037820718656,0.254128768086039,0.46102635553032
"ENSG00000010327",1.88922873167022,0.712929645942725,0.714008753396229,0.998488663551573,0.318042458908033,0.525942030182896
"ENSG00000173706",16.0429389001038,-0.161953870577782,0.402806964583482,-0.402063233303945,0.687637490328073,0.817933181624884
"ENSG00000163606",0.145038010307371,0.184758543593223,2.03961099202255,0.0905851872322035,0.927822202412847,NA
"ENSG00000163814",1.4162159555557,2.30851834672299,0.995817002830326,2.31821543532766,0.0204376155711082,0.10995862960914
"ENSG00000197385",10357.0251394879,-0.142613841949874,0.327290877383256,-0.435740351488237,0.66302512556088,0.803705334357114
"ENSG00000151576",0.805450478158447,1.69725769975042,1.13878666344644,1.49040883093398,0.136116771949099,NA
"ENSG00000121594",0.672750236951551,0.102436601166809,1.09589442397677,0.0934730562777096,0.925527753937612,NA
"ENSG00000174738",8.820049470842,0.179942906986446,0.542235774319886,0.331853624398251,0.739999790100749,0.851313742713471
"ENSG00000080822",3.09940953576504,0.893873212058488,0.660853084952504,1.35260503796049,0.176181842120503,0.373112206422395
"ENSG00000241316",0.335266584961836,1.7066750527574,1.61483784538164,1.05687085402315,0.290570531900054,NA
"ENSG00000163933",0.777767462757886,1.02622737457306,0.964948785026236,1.06350449940736,0.287553225826764,NA
"ENSG00000273033",2.62267132615232,-0.690754907551393,0.669112030572443,-1.03234567006729,0.301910213590916,0.509145352524274
"ENSG00000206530",0.470994844962079,1.78407917325746,1.15523051323667,1.54434907389946,0.122503790084472,NA
"ENSG00000144746",6.22201576018706,0.150470550873496,0.479514683572491,0.313797587495041,0.753674776808918,0.858164654010105
"ENSG00000198406",2.30282422872892,1.9438731660334,0.710594624980131,2.73555849945776,0.00622745161866051,0.0550348076983714
"ENSG00000168306",0.2070105797276,-1.14447060692657,2.03130059075357,-0.563417650807652,0.57315052075392,NA
"ENSG00000144847",0.289351595903603,1.30675722831822,2.07051205175675,0.631127564415521,0.527957119345446,NA
"ENSG00000153551",0.275999707945791,-0.0933821328019951,1.54512699022886,-0.0604365423635268,0.951807955238976,NA
"ENSG00000163611",0.651130977585302,-0.92826683637854,1.14850070686439,-0.808242285642884,0.418951119589084,NA
"ENSG00000163513",13.7375490953227,0.272708717254608,0.447274629346733,0.609712018884041,0.54205259146669,0.712392273517927
"ENSG00000183813",0.157683285570515,0.184758759188741,1.9949056878701,0.0926152851797231,0.926209200125296,NA
"ENSG00000114446",8.37650262361655,-0.262198563294619,0.495319641643874,-0.529352242976739,0.596561120762377,0.75510261943197
"ENSG00000285943",0.171988659700228,0.184757110374198,2.31495635186661,0.0798101917667794,0.936388218326456,NA
"ENSG00000185565",1.71609460179772,-1.76092234791496,0.773245316000887,-2.27731395389783,0.0227674842593697,0.116944365281414
"ENSG00000114520",3.32381983990659,1.64112405629078,0.531630498305833,3.08696371167683,0.00202212280485947,0.0291467840570209
"ENSG00000121578",2.9239188925906,1.54244068537962,0.699240717255629,2.20587938790718,0.0273924457949092,0.129356329848025
"ENSG00000163870",0.613008956978926,1.58575155139637,0.882677810038119,1.79652363904774,0.0724112766127782,NA
"ENSG00000114904",1.52739279490132,1.00320861316534,0.77704545561445,1.29105524769082,0.196684520689289,0.397834344200647
"ENSG00000172139",0.204660443625475,0.377114276715078,2.40185909444208,0.157009325646006,0.875237498459285,NA
"ENSG00000144848",2.3911321159484,1.7073191369091,0.637382687633318,2.67864058757007,0.00739216928393984,0.0611976828430887
"ENSG00000169087",1.39662588546763,-0.595475994265326,1.12000143280639,-0.531674314713368,0.594951584513175,0.753886449668664
"ENSG00000259956",3.57324493389623,1.47215964834833,0.542999749999762,2.71116082161912,0.00670480979333099,0.0576638451883425
"ENSG00000241478",1.19608537942845,1.66165937390381,0.919806337372978,1.8065317734705,0.0708353157069803,0.222334885255839
"ENSG00000170142",0.436992596362613,0.806826657653878,1.12946256141557,0.71434564120715,0.475013476177019,NA
"ENSG00000163519",0.337916018376405,-0.293552307113361,1.53642284061091,-0.19106218636833,0.848476872747723,NA
"ENSG00000114784",1.21372662356462,0.447874807700811,0.711596617242318,0.629394233823764,0.529090992028606,0.702312874222271
"ENSG00000177494",0.291289046027906,-0.408382805088184,1.53353301187726,-0.266301932808258,0.790006684666108,NA
"ENSG00000163605",1.35010791288384,1.01520368776428,0.733672285996568,1.38372909423082,0.166441421424828,0.360868912077105
"ENSG00000014257",0.222180704421302,0.371105925015615,1.99568696327403,0.185953975671012,0.852480853828093,NA
"ENSG00000001617",0.472959157432997,0.444719996063847,0.986587958395878,0.450765684173695,0.652158436155285,NA
"ENSG00000240175",0.210498325437919,-0.0015892329821765,2.19917298029092,-0.000722650285547918,0.999423408544486,NA
"ENSG00000144824",3.59165834857066,0.88880849804784,0.607903665854936,1.46208774180996,0.143717167422017,0.329125527742022
"ENSG00000158186",1.3510937840918,-1.02237017151335,0.8948829167986,-1.14246249684912,0.253261826257918,0.460147586226279
"ENSG00000172888",0.766036072566151,0.666885276989353,0.974271514370663,0.684496331004948,0.493661805410337,NA
"ENSG00000114125",1.08553002540041,0.914216215900668,0.806723188332178,1.13324648296118,0.257110758927216,0.463877105714404
"ENSG00000144909",3.64521001490746,0.498711189002719,0.58374197509955,0.854334980652487,0.392919410439855,0.592726230546703
"ENSG00000174579",6.37143938844846,1.05450924975747,0.467888839310562,2.25376021217197,0.0242112571166548,0.120278641763242
"ENSG00000065485",0.391303236162975,0.719934361966349,1.20625197481001,0.596835799651017,0.550617013832753,NA
"ENSG00000138459",0.592360657351884,1.49404946696862,0.942626721486457,1.58498526820098,0.112969681441673,NA
"ENSG00000145103",0.244963708562961,-0.294402928293858,2.1463232125213,-0.137166167041552,0.890899452887058,NA
"ENSG00000251011",0.581430504650285,1.74913890080075,1.4741224862726,1.18656279725001,0.235400117646727,NA
"ENSG00000158220",1.22298047058949,-1.3139710998448,0.84665775683576,-1.5519507017281,0.120674019884647,0.296722127179995
"ENSG00000118007",4.90399051844725,1.22566059952546,0.526225314309784,2.32915552748175,0.019850827933639,0.108369434702902
"ENSG00000114573",5.01787343793032,0.631864775654632,0.462474047018081,1.36627077720089,0.171853989668868,0.367818119527185
"ENSG00000206527",2.99394449964764,0.429886912865307,0.662344696089211,0.649038054359848,0.516313779521279,0.692765075510078
"ENSG00000163430",7.94001353600238,1.14509674105072,0.516609172577634,2.21656292964608,0.0266529731285179,0.127532852603613
"ENSG00000157500",5.81213607201165,1.38855787437739,0.486886285157754,2.85191412595961,0.00434568387902414,0.0454463701049352
"ENSG00000176542",4.84174560413358,0.00457412119455178,0.470453229675748,0.00972279688185883,0.992242452704086,0.995307888380689
"ENSG00000286660",0,0,0,0,1,NA
"ENSG00000114744",3.04789908491358,0.964234811590416,0.607845084685868,1.58631670450824,0.112667484840533,0.285736776928437
"ENSG00000203644",0.65002113543965,2.11341290468401,1.22649978480054,1.72312537749666,0.0848658545194754,NA
"ENSG00000177707",0.578387616602025,0.424014829972153,1.08023672201309,0.392520288684477,0.694673823500389,NA
"ENSG00000240891",0.363477963808581,0.885245089852494,1.21397211184471,0.729213695450803,0.465870954966445,NA
"ENSG00000163637",2.89284387171048,0.699503340254545,0.518675496247638,1.3486338670616,0.1774545969701,0.374868299938882
"ENSG00000175792",0.789759173060724,1.59111601572221,0.951910066867725,1.67149825503769,0.0946233030858401,NA
"ENSG00000198829",0.359634000973535,0.0577245125844189,1.21697945961856,0.0474326104094736,0.962168438912899,NA
"ENSG00000065518",0.547398985515069,2.0634185512279,1.29600419774713,1.59213878690731,0.111353523647032,NA
"ENSG00000114107",2.22206958879423,1.64415041436677,0.584353621464143,2.8136223580633,0.00489867392175784,0.0485015670400241
"ENSG00000280399",0.24437108584629,-0.625734597801636,1.96788975266274,-0.317972384863003,0.750505884321241,NA
"ENSG00000250608",0.628297691781192,1.28351897035191,1.20236849209444,1.06749218628984,0.285749640175762,NA
"ENSG00000163590",1.92366098592446,1.72195857226081,0.722585430453075,2.38305188520216,0.0171697741650871,0.0993325391492316
"ENSG00000031081",2.61370634552166,0.16847904011478,0.59495319013587,0.283180328987403,0.777038606650312,0.873668879844055
"ENSG00000047457",7.1348550515819,4.43262175863175,0.736538858494401,6.01817773429187,1.76391460802356e-09,1.261470316215e-06
"ENSG00000066405",2.75177092703206,-1.14823541888865,0.713196669507653,-1.60998426938998,0.107401290481834,0.27971775946147
"ENSG00000138231",2.12019326042173,0.887037301985086,0.784430952381098,1.13080354528659,0.258137787427082,0.46476003548511
"ENSG00000173193",15.9189632908172,0.196855876343758,0.428725669062899,0.459165127140723,0.646115591042177,0.790770529878634
"ENSG00000239265",0.202771963689637,0.371104581174198,2.21847804123158,0.167278906654484,0.867150600332812,NA
"ENSG00000163762",0.547866819486136,2.13671359810107,1.15121252612387,1.85605485487148,0.0634457396500787,NA
"ENSG00000114771",0.32253409248874,0.980766478906019,2.04190642275667,0.480319013631359,0.631000570957006,NA
"ENSG00000169255",1.61820952013301,0.436337088431108,0.574142138979528,0.759980950373452,0.447265971773057,0.637945357766093
"ENSG00000158092",1.81412098649957,2.27998050779186,0.748465655696381,3.04620591531422,0.0023174906267904,0.0314457144442521
"ENSG00000114200",0.226167758442191,-0.868672186255612,1.71263604854901,-0.507213536110942,0.612004998361881,NA
"ENSG00000244040",0.256968192946213,0.736322584197992,1.82380290572959,0.40372925269764,0.686411825953321,NA
"ENSG00000288585",0.192839186206219,-0.273306401141268,1.7790088565302,-0.153628465725756,0.877902690977048,NA
"ENSG00000114790",2.37791036689387,-1.25957968257561,0.863792617124293,-1.45819686068742,0.144786288868447,0.330325920885879
"ENSG00000184100",0.403925312321707,1.25506022014595,1.325446628436,0.94689608258832,0.343691734321975,NA
"ENSG00000175093",7.60526844479984,-1.21893140317234,0.6528128761426,-1.867198775819,0.0618738345102416,0.205113443279506
"ENSG00000169908",9.41104227912708,1.65774930788121,0.469565556636903,3.53038949397024,0.000414948313732821,0.0110471333110461
"ENSG00000224831",0.443566658676545,1.36305979574644,1.39922074103499,0.974156368449913,0.329978904905822,NA
"ENSG00000240668",0.40398918668672,1.99492969436581,1.84710581582914,1.0800300000519,0.280128821160923,NA
"ENSG00000221962",0.288430162530239,-0.113881118697039,1.64666934622877,-0.0691584615684082,0.944863486770346,NA
"ENSG00000181804",1.85966777883407,0.0204302634883911,0.958528716296051,0.0213141903221615,0.982995024170772,0.990882005824099
"ENSG00000181788",2.66393344824822,0.700038582050389,0.639165112463372,1.09523903667459,0.273411927776614,0.479459538032409
"ENSG00000114670",0.1362292417284,0.655203931703024,2.24846743183729,0.291400232187325,0.770745236988229,NA
"ENSG00000114115",0.367674140220874,1.66818694567887,1.87108254874955,0.891562452332059,0.372627503185914,NA
"ENSG00000121858",7.55113084290145,0.408170446123632,0.464399013066195,0.878921863827156,0.37944364308434,0.581967711153708
"ENSG00000239351",0.191391192163034,-1.26334430163635,1.76733447168899,-0.714830340195316,0.474713885030669,NA
"ENSG00000173889",33.9994742836296,0.551853165448421,0.407305088877931,1.35488895306636,0.175452939775605,0.372161985191375
"ENSG00000155893",1.42276907178302,0.45148719914311,0.941712546350471,0.479432073930427,0.631631280442039,0.782135856988497
"ENSG00000168917",0.204403095262205,0.592898118109849,1.77593222091142,0.333851771553291,0.738491414412285,NA
"ENSG00000079257",1.00467997095541,0.292184748110114,0.841800647478846,0.347094943422999,0.728519992206252,0.844836019401462
"ENSG00000075420",8.27533506848692,0.602140948333582,0.425798028752064,1.41414686699783,0.157318784755347,0.34881772999534
"ENSG00000163584",1.95726101586796,-0.846207586712791,0.902588245618592,-0.93753446360565,0.348483704659807,0.554776571768853
"ENSG00000114098",2.36629463441589,0.338568550380576,0.488189476914674,0.693518738913233,0.48798407018829,0.670725591445969
"ENSG00000069849",11.0905263320347,0.527365922749254,0.514361687644885,1.02528227785376,0.305230015422881,0.512965194032272
"ENSG00000261758",0.200761833094796,0.658185799992624,1.89512306065923,0.347305045068509,0.728362160996768,NA
"ENSG00000168827",3.2679510151552,0.632933384169956,0.618611466256467,1.02315171750721,0.306236117410702,0.513952482655587
"ENSG00000163645",0.149896062924532,0.280935504504808,2.39315935160648,0.117391056436012,0.906550171000789,NA
"ENSG00000163655",2.63590397234163,1.94497152390092,0.626119001332189,3.10639274604766,0.00189384996489582,0.0280815360823548
"ENSG00000225552",0.0941413386824317,0.208796235215043,2.93305375619054,0.0711873196235679,0.943248673287077,NA
"ENSG00000121871",0.0661207252090342,0.298963899560705,2.93305375619054,0.101929226128129,0.91881285167626,NA
"ENSG00000228221",0.277691534048052,0.797528555148923,1.55514473928092,0.512832365376929,0.608068587751576,NA
"ENSG00000114120",5.5196163972643,0.727140711859406,0.570674015863914,1.27417876343752,0.202600069641936,0.403837163056228
"ENSG00000136603",12.0927411471519,1.42363630510928,0.463308005611259,3.07276431200671,0.00212085921077019,0.0298299970991383
"ENSG00000169860",1.07041842676995,-0.477979138526798,0.885161577508508,-0.539990834071426,0.589203353601384,0.750181262453036
"ENSG00000241429",0.229504899508378,0.975283218173744,2.00873858527422,0.485520229124591,0.627307366677564,NA
"ENSG00000114416",5.86298760932464,1.20333663080882,0.609451585687276,1.97445811786973,0.0483296752345058,0.177246939114477
"ENSG00000214192",0.181389966738097,-0.181926284351841,2.4851178909326,-0.0732062993935346,0.941641953649662,NA
"ENSG00000120742",9.06469129637809,1.1092617617813,0.42023032892877,2.6396518419053,0.00829912364706974,0.064620563272033
"ENSG00000249986",0.271208307541727,0.579351747492014,1.79751859704713,0.322306399746708,0.747220585323336,NA
"ENSG00000154310",3.22659376437651,0.631344071149563,0.54455181175173,1.15938292284555,0.246300134533673,0.452898012412887
"ENSG00000068885",0.977234444262862,0.00252584896162045,0.783302334234253,0.00322461564485147,0.997427133421291,0.998415090515731
"ENSG00000163558",3.24382409747514,-0.0178691789437673,0.655701416474626,-0.0272520060118839,0.978258736289538,0.989002987307942
"ENSG00000114054",0.501073905115661,1.87536602901367,1.3106052748029,1.43091597834116,0.152454297090553,NA
"ENSG00000177694",0.73149961705804,1.85875705765258,1.06301111173438,1.74857726051414,0.0803641198175127,NA
"ENSG00000043093",3.68195558700395,0.126862437816357,0.55358610882401,0.22916477815141,0.818740847109262,0.899088828804191
"ENSG00000152952",6.77377399025809,2.85805341423827,0.623991973555767,4.5802727204196,4.64370004632083e-06,0.000674569989541325
"ENSG00000273486",0.0411608183800345,0.118628570869381,2.93305375619054,0.0404454131190066,0.967738025415494,NA
"ENSG00000242068",1.63568245289884,0.595298632702959,0.838918224687319,0.70960269449962,0.477950548239892,0.662320675412457
"ENSG00000181449",1.19356691839587,3.30208817332472,1.40163716480911,2.35587943601255,0.0184789141207422,0.104183423032468
"ENSG00000058063",8.30654363017457,0.345453020143725,0.433270093229575,0.797315636463008,0.425267741343694,0.620790251731939
"ENSG00000174953",10.0037605822622,0.980619896889534,0.423963447227439,2.31298217641737,0.020723619112048,0.111098074883176
"ENSG00000237978",0.0612711385527563,0.118628570869381,2.93305375619054,0.0404454131190066,0.967738025415494,NA
"ENSG00000085276",3.96967895932853,0.379969193560057,0.452474319697382,0.839758583015678,0.40104375976008,0.599948139748711
"ENSG00000073803",2.34278182795585,0.0714746039390522,0.616738909079275,0.115891186508333,0.907738780776832,0.951866393512543
"ENSG00000197415",1.66689224360569,-0.393267621862044,0.635661506209033,-0.618674590203548,0.536130752607731,0.707476449009896
"ENSG00000138463",2.50735212143613,-0.380367043581686,0.643595967483104,-0.591002838425447,0.554518519126149,0.722039029736108
"ENSG00000175040",0.502791722818307,1.38203635539656,1.38899725263574,0.994988544991024,0.319741835653918,NA
"ENSG00000153767",0.457697877011501,1.07933960163283,1.33400420408774,0.809097601286002,0.418459007914242,NA
"ENSG00000078081",10.0775724283025,-1.67287672262185,0.596181039640321,-2.80598779798683,0.0050162591833376,0.0491424253187457
"ENSG00000175054",5.95021759689486,1.64879928542435,0.463027172124107,3.56091258718271,0.00036956811012308,0.0105072621401048
"ENSG00000284862",0.173080084946019,0.377113419976965,2.5189452541426,0.149710843995824,0.880992752337951,NA
"ENSG00000169359",1.41605623160761,0.123610273404098,0.974745223368773,0.12681290499367,0.899088481496076,0.946966398543591
"ENSG00000213174",0.303644740098756,0.580272311995496,2.05684153832166,0.282118141424247,0.777852923148112,NA
"ENSG00000206199",4.18369409835321,-0.0326645847691213,0.688636970680539,-0.0474336786432492,0.96216758754395,0.981040104732333
"ENSG00000241985",0.0448076581646648,0.208796235215043,2.93305375619054,0.071187319623568,0.943248673287077,NA
"ENSG00000169903",0.277283119304805,-0.12321185324928,2.29399225105297,-0.0537106667176949,0.957165684259004,NA
"ENSG00000230457",0.234518319550315,0.377117171439237,1.9550483507199,0.192894038298527,0.84704195410342,NA
"ENSG00000242512",0.587691478929995,2.07890282855337,1.65598196894819,1.25538977327984,0.209337299994984,NA
"ENSG00000163659",5.96620273388879,0.214599835101289,0.456171419096112,0.47043682729293,0.638042958066849,0.785501046517454
"ENSG00000229638",0.364161684437031,1.46052631959924,1.25258783324878,1.16600711010512,0.243611570790529,NA
"ENSG00000157005",0.0570603574660335,0.208796235215043,2.93305375619054,0.071187319623568,0.943248673287077,NA
"ENSG00000178075",0.65268465043277,-1.37317060299468,1.0928455919025,-1.25650925727226,0.20893139171524,NA
"ENSG00000168038",0.826022300586266,0.376918578227731,0.90281208424789,0.417493944536345,0.676317152614621,0.810637148968232
"ENSG00000073711",1.16870008323756,0.142891614988086,0.733204279428683,0.194886498888725,0.845481803866337,0.915602135182916
"ENSG00000158258",0.962685731373569,1.62190145272732,1.11016779345876,1.46095163477427,0.144028714863029,0.329324880000389
"ENSG00000114796",5.39958193608991,0.45053452549904,0.474134381531824,0.950225385561499,0.34199774239143,0.549242427648859
"ENSG00000136514",0.277463053528313,-0.139462782777005,1.58331248426106,-0.0880829174047049,0.929810773537561,NA
"ENSG00000285938",0.572959019523111,-0.505556484666849,0.888390789680337,-0.569069930192274,0.569308683811784,NA
"ENSG00000224769",0.0149043537711327,-0.0617067578219435,2.93305375619054,-0.021038399890116,0.98321502376448,NA
"ENSG00000144730",0.884607540314732,0.422774992558344,1.065298569883,0.396860565207344,0.691470285644137,0.820500880646698
"ENSG00000138246",10.4212013881676,0.535808731345426,0.455975733876431,1.17508167987428,0.239962039310137,0.446721481671275
"ENSG00000163389",0.358517200264391,1.1734376524888,1.41768644956094,0.827713104581212,0.407832995858957,NA
"ENSG00000196083",4.25348169558925,1.14512749526353,0.594810103064336,1.92519846143176,0.0542045345167735,0.189608096641437
"ENSG00000058866",0.846634681121125,0.175754465710206,1.17103317021414,0.150084959316794,0.880697586297815,0.936610096066207
"ENSG00000172578",3.9891197731925,0.940647847355528,0.577375320455995,1.62917917345797,0.103275094478915,0.273936819791861
"ENSG00000163638",3.58909179387664,-0.269233051212963,0.589747541713814,-0.456522549344705,0.648014259456508,0.792083693158974
"ENSG00000234594",0.369252274338005,1.64067880699922,2.17357415747515,0.754829919815136,0.450351039104456,NA
"ENSG00000176597",4.60522212646648,0.397661476128813,0.547725488015124,0.726023317939575,0.467824475905148,0.654013076623767
"ENSG00000240048",0.305377777188279,0.495300504831343,1.90983447375684,0.259342111390961,0.795371290354841,NA
"ENSG00000182606",4.68733376238737,0.547003071777967,0.558986589500999,0.978562065802455,0.327796410369533,0.535498722053339
"ENSG00000173905",8.03753242981966,0.352599449091084,0.484976696912128,0.727044106110876,0.467198937120167,0.653558308517333
"ENSG00000235897",0.254834495692346,-0.76965985035284,1.79826214130678,-0.428002031891489,0.66864964106744,NA
"ENSG00000145113",2.44640114260202,2.69836972471468,0.905728631150256,2.97922537933665,0.00288978136805333,0.0364041969902328
"ENSG00000230077",0.184243352102524,-1.34533620529192,2.27331324794109,-0.591795348269917,0.553987638538332,NA
"ENSG00000152492",4.13243545692902,-0.425094401373674,0.596356875801902,-0.712818814744214,0.475957881512363,0.660922316396473
"ENSG00000114315",1.32336318775808,0.380125699399794,0.700788976026777,0.54242534115615,0.587525526301628,0.748968163722232
"ENSG00000175066",4.2600579269146,0.237744804314846,0.594687478133219,0.399781083437555,0.689317764704262,0.81898878702307
"ENSG00000113790",1.31762539152587,-0.462485317964473,0.921688901306059,-0.50178028324863,0.615822083860282,0.769219120468768
"ENSG00000240541",0.546896397000681,0.364886049448851,1.03726986528554,0.351775426685517,0.725006688795425,NA
"ENSG00000242086",1.1834956127304,1.82363394210075,0.943420328577143,1.93300259371254,0.0532358782852702,0.187686336894964
"ENSG00000163959",0.619027521737617,1.12069869719855,1.18898378037324,0.942568532639489,0.345901641573809,NA
"ENSG00000163728",2.24925156199427,1.29883132306379,0.705450952389206,1.84113625286767,0.0656015942131091,0.212497000489947
"ENSG00000145191",1.08069906496534,-0.328204125064935,0.788772395803559,-0.416094841567798,0.67734060447575,0.811185830195935
"ENSG00000051382",3.25940082989194,0.189529188042781,0.561715910188784,0.33741110872057,0.735807011603315,0.848944873030035
"ENSG00000144736",1.01059433970308,0.462593329611382,0.893582035002221,0.517684232103247,0.604678601409096,0.760305241723068
"ENSG00000161217",3.45538550789421,0.555454298482391,0.627503015995404,0.885181878530539,0.376058544373945,0.579419338257303
"ENSG00000186001",2.44922828869803,-0.296491599376542,0.595482052757853,-0.497901822571145,0.618553242639528,0.771904630445596
"ENSG00000174013",1.2495442885832,1.67681036011318,0.962734382623467,1.74171650081079,0.0815580637082035,0.239194106717719
"ENSG00000163864",0.251477461939187,0.467282913521864,2.30528839649325,0.202700414504616,0.839369199174752,NA
"ENSG00000113916",3.95110851506557,0.821381650358179,0.475824121761798,1.72622953060242,0.0843061273401478,0.243613253003217
"ENSG00000163872",4.20714899919833,1.53189789857654,0.678744581103959,2.25695783248089,0.024010709764887,0.119757279336993
"ENSG00000122068",3.48006423389919,1.21543793277348,0.527083278121226,2.30596944206971,0.0211123398694539,0.111933341022733
"ENSG00000163904",6.42083066044329,1.84028200663313,0.663757567358562,2.77252131972909,0.00556238756413581,0.0519212019917375
"ENSG00000161267",0.357679039471338,1.56919901755943,1.61914381348015,0.969153576411866,0.332468569650055,NA
"ENSG00000283175",0,0,0,0,1,NA
"ENSG00000184203",2.92474990813464,0.74014075029998,0.544626797575246,1.35898702303153,0.174150700884566,0.370668284369004
"ENSG00000163961",2.26476134598871,0.663245321595492,0.520542845308089,1.27414165341749,0.202613218744943,0.403837163056228
"ENSG00000145016",0.771037512688712,1.03315469979614,0.948042832902805,1.08977639399765,0.27581165485471,NA
"ENSG00000163900",1.98868380972636,0.710052216832636,0.920915565979689,0.771028575325761,0.440689994251965,0.631780243108792
"ENSG00000173950",0.848434317606286,1.38199891196503,1.10287846456166,1.25308359567462,0.210175285380506,0.41258438095071
"ENSG00000180611",0.575281428546295,1.63308024104905,1.40215200031722,1.164695582704,0.244142237673201,NA
"ENSG00000090530",1.82672346426208,-0.158553912189865,0.65029748836657,-0.243817506643189,0.807372161097287,0.892207177192616
"ENSG00000189058",1.05191736647444,-1.43564663812881,1.11644335731049,-1.28591086034788,0.19847417301429,0.399740016113638
"ENSG00000185798",0.207639280261194,0.806946628305767,2.2287691477943,0.36205931381649,0.717307706800536,NA
"ENSG00000188001",0.732823749702008,-0.158128855319009,1.04693763832224,-0.151039421576644,0.879944618676825,NA
"ENSG00000234076",0.326806619330048,-0.214144078177601,1.40694879533407,-0.15220459968961,0.879025566206256,NA
"ENSG00000163960",10.19998795843,0.370914561142268,0.420125132840916,0.882866870244389,0.37730820537849,0.580163702849783
"ENSG00000240477",0.135125891141191,-0.54976419377561,2.69700613026808,-0.203842396799063,0.838476660496946,NA
"ENSG00000127249",4.214922994882,-1.23541809942815,0.58405409428647,-2.11524602175324,0.034408984378585,0.146424619233774
"ENSG00000205835",1.05500053064809,-0.572305816227103,1.06666542488635,-0.536537327333059,0.591587245359784,0.751978183910156
"ENSG00000244405",2.94066798179565,0.0760873170488184,0.6620144393839,0.114933017351749,0.908498214434334,0.952402207185
"ENSG00000181467",4.65550938369305,2.10330021087366,0.580588884869034,3.62270147722189,0.00029154221750777,0.00894543893125327
"ENSG00000234197",0.15868885138851,-0.555781432977028,2.34877876677219,-0.236625705596279,0.812947176277711,NA
"ENSG00000270959",0.247433022798484,-0.94884222194649,1.5781477335544,-0.601237895396173,0.547681547608303,NA
"ENSG00000182580",0.938098190845605,2.25876687433863,1.13324638667211,1.99318250726722,0.0462414658739015,0.173140116081217
"ENSG00000168374",6.56440221459387,0.997658296147903,0.433043321759197,2.30383023133808,0.021232175380842,0.112137275388264
"ENSG00000163898",1.42337190663597,1.23570438261126,0.771437051917101,1.60182140531156,0.109195108226485,0.281629101793944
"ENSG00000163577",0.437695911037138,2.10860295834327,1.9608977979692,1.07532527219268,0.282229125343533,NA
"ENSG00000121542",0.458622288379598,1.23993740266445,1.26572499659925,0.979626226862795,0.327270653961614,NA
"ENSG00000153283",0.390029971014388,1.13802036162557,1.3303152962832,0.855451609708697,0.392301182629392,NA
"ENSG00000163714",5.92786585152033,0.630240123802796,0.518776451965276,1.21485877282067,0.224419960196676,0.429837735877318
"ENSG00000271898",0.311752000326514,0.761658079003744,1.46119353251125,0.521257493998579,0.602187407331097,NA
"ENSG00000206728",0.327336943878257,-0.88926297555236,1.43886600438272,-0.618030430105169,0.536555279781989,NA
"ENSG00000238912",4.43101195685327,0.851996164802446,0.627627583260928,1.35748680830084,0.174626582205644,0.371046207682195
"ENSG00000265376",0.502572330103441,0.843613269864811,1.31051370427756,0.643727163715442,0.519752372174866,NA
"ENSG00000276147",0.430657488073961,-0.110266651880242,1.31450208149114,-0.083884729764108,0.933148080648152,NA
"ENSG00000275090",0.234851702656766,-1.67105305069814,2.37032084321218,-0.704990236019519,0.480816312486125,NA
"ENSG00000199906",3.91878792747861,1.32000659096096,0.901546008934094,1.46415887584219,0.143150543662091,0.328528907535536
"ENSG00000251986",2.37846666623925,0.535738459021306,0.724101692555125,0.739866326138328,0.459381108775439,0.646806931438021
"ENSG00000210181",0.236849632957646,0.37110224486776,2.56005995196336,0.144958419658553,0.884743701262393,NA
"ENSG00000284158",0.0325996158136745,-0.344231251991869,2.93305375619054,-0.117362749068383,0.906572601959494,NA
"ENSG00000222345",5923.54522821421,0.648063500928638,0.368562158572724,1.75835604891804,0.0786869464616233,0.234425186819081
